x-Position,y-Position,Radius,Time
-26.30634284188895,40.148793015437974,0.8104445656642499,0
5.657974540572155,4.132094708156913,0.7853664659227877,0
-19.435172777392054,47.33608127769703,0.8004671482857678,0
20.19530382240616,33.01959163863563,0.785121689678878,0
47.68569921959043,-15.299014322744071,0.7864392103706068,0
-51.58938272817762,-13.724392901317358,0.8008679430338959,0
-2.949022301150876,-6.169581717020598,0.785705969257123,0
19.153678886379012,-26.559488082903442,0.7777598546286524,0
15.102934936085589,-14.540684270785484,0.8148549355211261,0
35.90406413994336,9.468098693723903,0.7877147769856144,0
-50.32723125824283,-14.872652815980942,0.8058130025765219,0
-12.644364606638433,-1.2072496208030117,0.8084200723079209,0
-50.6991006453404,2.3810727406054966,0.7841495739565095,0
-54.4243584997409,-27.526085544982863,0.8009621748470628,0
-31.841415366001144,38.37497830874074,0.7987639311066107,0
-37.65608317547644,-22.524932038262754,0.7946356627031932,0
-1.7573613170116147,-5.700881348725389,0.8009416433828099,0
-2.7814096912613735,-17.270163946613742,0.7923925552618103,0
2.5570711374864956,45.864369956886165,0.7785824255528602,0
54.152394581911054,33.90264395425689,0.7936796591920742,0
59.46549415868374,28.78793026549974,0.794500360878081,0
7.651142223984408,34.09069531528149,0.8047597329189845,0
-43.14790664276554,-8.245201234721769,0.8110947427138472,0
53.087620623180655,5.374704214462824,0.7889986373056168,0
34.67496228295377,-48.426575679462985,0.7935329407063145,0
55.83460387865375,-52.340849429075206,0.7978941107365057,0
53.74443583524918,24.064862559790996,0.7966577952373352,0
-17.3394787131989,-51.05460135204315,0.807219669009967,0
31.948433817733445,-14.546779654720808,0.804299947558509,0
-47.7250656824099,5.844937799290975,0.7837917399868496,0
59.8986732942804,-22.74653493759405,0.7876358512866398,0
-2.776363600058822,16.02461715719592,0.780633334197517,0
-43.48572165498577,-38.3086525918919,0.803534260272322,0
-57.53400065663399,22.618503627695233,0.8021333030158483,0
30.74012823386316,-56.82340004588048,0.8030183302830841,0
14.962727068042767,34.19404290880453,0.8134011761049214,0
42.142854394526836,-31.30367051116496,0.7904225814800332,0
-31.639677270577632,7.088288062048591,0.7974364488056396,0
